TITLE="BOUNDARY-LAYER"
VARIABLES = x,y,z , Eta , rho , T, u, v
ZONE T="T",I= 1,J=12,K=1
 0.10000E+01 0.20048E-03 0.10000E+01 0.22200E+01 0.12817E+01 0.27478E+03 0.99866E+02
 0.10000E+01 0.20227E-03 0.10000E+01 0.22400E+01 0.12818E+01 0.27474E+03 0.10033E+03
 0.10000E+01 0.20406E-03 0.10000E+01 0.22600E+01 0.12820E+01 0.27470E+03 0.10079E+03
 0.10000E+01 0.20585E-03 0.10000E+01 0.22800E+01 0.12822E+01 0.27466E+03 0.10123E+03
 0.10000E+01 0.20764E-03 0.10000E+01 0.23000E+01 0.12824E+01 0.27462E+03 0.10167E+03
 0.10000E+01 0.20943E-03 0.10000E+01 0.23200E+01 0.12826E+01 0.27458E+03 0.10210E+03
 0.10000E+01 0.21122E-03 0.10000E+01 0.23400E+01 0.12828E+01 0.27454E+03 0.10251E+03
 0.10000E+01 0.21301E-03 0.10000E+01 0.23600E+01 0.12829E+01 0.27451E+03 0.10292E+03
 0.10000E+01 0.21480E-03 0.10000E+01 0.23800E+01 0.12831E+01 0.27447E+03 0.10332E+03
 0.10000E+01 0.21659E-03 0.10000E+01 0.24000E+01 0.12833E+01 0.27443E+03 0.10370E+03
 0.10000E+01 0.21838E-03 0.10000E+01 0.24200E+01 0.12834E+01 0.27440E+03 0.10408E+03
 0.10000E+01 0.22017E-03 0.10000E+01 0.24400E+01 0.12836E+01 0.27436E+03 0.10445E+03
 0.10000E+01 0.22195E-03 0.10000E+01 0.24600E+01 0.12838E+01 0.27433E+03 0.10481E+03
 0.10000E+01 0.22374E-03 0.10000E+01 0.24800E+01 0.12839E+01 0.27429E+03 0.10516E+03
 0.10000E+01 0.22553E-03 0.10000E+01 0.25000E+01 0.12841E+01 0.27426E+03 0.10550E+03
 0.10000E+01 0.22732E-03 0.10000E+01 0.25200E+01 0.12842E+01 0.27422E+03 0.10583E+03
 0.10000E+01 0.22911E-03 0.10000E+01 0.25400E+01 0.12844E+01 0.27419E+03 0.10616E+03
 0.10000E+01 0.23089E-03 0.10000E+01 0.25600E+01 0.12845E+01 0.27416E+03 0.10647E+03
 0.10000E+01 0.23268E-03 0.10000E+01 0.25800E+01 0.12847E+01 0.27413E+03 0.10678E+03
 0.10000E+01 0.23447E-03 0.10000E+01 0.26000E+01 0.12848E+01 0.27410E+03 0.10707E+03
 0.10000E+01 0.23625E-03 0.10000E+01 0.26200E+01 0.12850E+01 0.27407E+03 0.10736E+03
